EID,Name,Wk_End,Hours
2141.0,Anita Bell,2024-12-13,37.7
2129.0,Scott Johnson,2024-12-13,38.5
2114.0,Andrea Jensen,2024-12-13,37.3
2062.0,Jimmy Ruiz,2024-12-13,42.3
2088.0,Stephen Flores,2024-12-13,61.1
2207.0,Caitlyn Roberts,2024-12-13,37.9
2006.0,Katie Andrews,2024-12-13,37.6
2166.0,Yvette Lewis,2024-12-13,40.5
2179.0,Wesley Waters,2024-12-13,38.9
2051.0,Mr. Frank Cook Jr.,2024-12-13,37.3
2038.0,Derrick Lyons,2024-12-13,37.7
2012.0,Meredith Jackson,2024-12-13,38.1
2119.0,Hannah Monroe,2024-12-13,49.3
2246.0,Melanie Stevenson,2024-12-13,37.2
2146.0,Monica Nelson,2024-12-13,48.1
2185.0,Virginia Oneal,2024-12-13,38.2
2213.0,Jennifer Ross,2024-12-13,39.4
2032.0,Tiffany Riley,2024-12-13,38.3
2104.0,Marilyn Moore,2024-12-13,41.7
2216.0,Kevin Johnson,2024-12-13,41.2
2147.0,Crystal Russo,2024-12-13,50.7
2239.0,Michael Reed,2024-12-13,37.1
2054.0,Kevin Rose,2024-12-13,38.0
2170.0,Ronald Sullivan,2024-12-13,40.2
2105.0,Tamara Riley,2024-12-13,37.9
2048.0,Craig Leon,2024-12-13,37.4
2158.0,Deborah Mcconnell,2024-12-13,44.2
2098.0,Mario Garcia,2024-12-13,54.2
2118.0,Linda Vazquez DVM,2024-12-13,38.2
2123.0,Dana Patterson,2024-12-13,37.9
2005.0,Ruben Anderson,2024-12-13,40.1
2097.0,Christopher Lambert,2024-12-13,37.0
2181.0,Tracy Garrison,2024-12-13,39.7
2186.0,Mr. Lawrence Cortez,2024-12-13,41.0
2049.0,Christopher Bolton,2024-12-13,37.4
2035.0,James Garcia,2024-12-13,46.8
2099.0,Brian Bean,2024-12-13,40.0
2122.0,Alexis Cook,2024-12-13,43.1
2249.0,Jennifer Koch,2024-12-13,39.6
2101.0,Paula Guerrero,2024-12-13,37.2
2183.0,Jonathan Romero,2024-12-13,39.0
2214.0,Brian Hoover,2024-12-13,40.1
2120.0,Brittany Sanchez,2024-12-13,39.2
2033.0,Jerry Myers,2024-12-13,45.9
2155.0,Jonathan Hernandez,2024-12-13,37.3
2237.0,Cody Martinez DDS,2024-12-13,38.7
2184.0,William Hardin,2024-12-13,37.2
2102.0,Shannon Johnson,2024-12-13,41.2
2225.0,Jason Mayer,2024-12-13,39.7
2227.0,Megan Johnson,2024-12-13,38.8
2052.0,Jillian Collins,2024-12-13,40.7
2142.0,David Smith,2024-12-13,53.5
2215.0,Jesus Cherry,2024-12-13,43.5
2121.0,Gabrielle Barber,2024-12-13,43.1
2100.0,Jessica Arnold,2024-12-13,46.6
2172.0,Lauren Richardson,2024-12-13,37.1
2103.0,Caroline Lee,2024-12-13,41.0
2050.0,Glenn Ramos,2024-12-13,40.2
2226.0,Roy King,2024-12-13,37.9
2053.0,Joel Brooks,2024-12-13,40.3
2182.0,Caitlin Bruce,2024-12-13,42.7
2016.0,Amanda Levy,2024-12-13,38.1
2171.0,Nichole Wade,2024-12-13,39.1
2028.0,Tina Walker,2024-12-13,52.2
2143.0,Christopher Butler,2024-12-13,37.7
2212.0,William Perez,2024-12-13,38.0
2094.0,Ricky Robinson,2024-12-13,37.8
2107.0,Alexa Downs,2024-12-13,38.3
2218.0,Jeffery Boyd,2024-12-13,42.5
2188.0,Janet Davidson,2024-12-13,37.9
2034.0,Michael Martinez,2024-12-13,42.3
2168.0,Theresa Baker,2024-12-13,43.9
2210.0,Madison Fuller,2024-12-13,38.6
2174.0,Patrick Watkins,2024-12-13,38.7
2093.0,Richard Webster,2024-12-13,46.5
2156.0,Daniel Thompson,2024-12-13,44.1
2126.0,Sherri Horton,2024-12-13,37.3
2154.0,Kelli Bennett,2024-12-13,37.1
2108.0,Michael Anderson,2024-12-13,37.1
2223.0,April Wilson,2024-12-13,47.9
2059.0,Kaylee Anderson,2024-12-13,37.2
2029.0,Veronica Carson,2024-12-13,59.5
2045.0,Melissa Barber,2024-12-13,37.7
2148.0,Shawna Ray,2024-12-13,38.8
2189.0,John Rios,2024-12-13,37.0
2116.0,Brian Anderson,2024-12-13,44.5
2127.0,Andre Fritz,2024-12-13,41.9
2245.0,Donald Pratt,2024-12-13,37.5
2092.0,Eric Martinez,2024-12-13,39.2
2228.0,Donna Miller,2024-12-13,37.5
2145.0,Stephen Beck,2024-12-13,39.6
2030.0,Jimmy Brown,2024-12-13,49.0
2057.0,Michelle Lopez,2024-12-13,37.7
2173.0,David Ochoa,2024-12-13,47.7
2055.0,Elizabeth Anderson,2024-12-13,39.9
2013.0,Amber Vargas,2024-12-13,39.0
2224.0,Michael Hutchinson,2024-12-13,37.1
2031.0,Scott Bradford,2024-12-13,47.2
2047.0,Sue Barry,2024-12-13,47.0
2096.0,Jonathan Lopez Jr.,2024-12-13,37.6
2011.0,Matthew Cummings,2024-12-13,37.2
2169.0,Ashley Marshall,2024-12-13,37.5
2036.0,Gary Green,2024-12-13,39.6
2056.0,Christopher Mays,2024-12-13,38.7
2124.0,Sheri Perez,2024-12-13,44.5
2187.0,Katherine Green,2024-12-13,41.0
2106.0,Danielle Edwards,2024-12-13,42.0
2217.0,Andrew Stephens,2024-12-13,47.4
2211.0,Janet Davis,2024-12-13,38.3
2037.0,Brittany Sanchez,2024-12-13,38.7
2180.0,John Smith,2024-12-13,37.8
2117.0,Devon Foster,2024-12-13,37.1
2125.0,John Miller,2024-12-13,38.0
2015.0,Elizabeth Lam,2024-12-13,39.5
2095.0,Ian West,2024-12-13,38.3
2240.0,Jessica George,2024-12-13,39.7
2046.0,Allison Rodriguez,2024-12-13,37.6
2243.0,Alicia Smith,2024-12-13,40.8
2231.0,Brandon Garrett,2024-12-13,39.9
2058.0,Joseph Haney,2024-12-13,38.8
2194.0,Michelle Merritt,2024-12-13,38.2
2070.0,Angela Shannon,2024-12-13,39.9
2073.0,Mary Morton,2024-12-13,39.9
2138.0,Anita Randall,2024-12-13,37.0
2067.0,Thomas Davis,2024-12-13,38.9
2007.0,Kerry Lopez,2024-12-13,39.4
2082.0,Mary Li,2024-12-13,37.5
2151.0,Julie Ramos,2024-12-13,37.2
2201.0,Kimberly Hudson,2024-12-13,37.2
2233.0,David Harrell,2024-12-13,42.2
2078.0,Ross Washington,2024-12-13,40.3
2008.0,Elizabeth Oneal,2024-12-13,37.1
2074.0,Deanna Sanders,2024-12-13,37.7
2066.0,Trevor Howard,2024-12-13,40.4
2080.0,Sean Jones,2024-12-13,37.3
2004.0,Samantha Bennett,2024-12-13,39.9
2065.0,Brandon Leonard,2024-12-13,38.0
2161.0,Melissa Perez,2024-12-13,37.1
2152.0,Wendy Moore,2024-12-13,37.8
2135.0,Megan Glenn,2024-12-13,37.5
2132.0,William Wright,2024-12-13,37.1
2133.0,Jody Mueller,2024-12-13,38.6
2197.0,Adam Thomas,2024-12-13,41.9
2139.0,Christine Reyes,2024-12-13,37.4
2076.0,Mark Atkinson,2024-12-13,37.3
2020.0,Alan Mejia,2024-12-13,37.4
2248.0,Angela Byrd,2024-12-13,42.0
2204.0,Barbara Martin,2024-12-13,37.1
2242.0,Gabriel Green,2024-12-13,38.0
2079.0,Sabrina Alexander,2024-12-13,37.8
2195.0,Christopher Richmond,2024-12-13,37.1
2021.0,Joseph Green,2024-12-13,44.1
2202.0,Michael Nelson,2024-12-13,61.3
2153.0,April Carroll,2024-12-13,38.0
2162.0,Shane Rodgers,2024-12-13,37.7
2084.0,James Anderson,2024-12-13,38.4
2024.0,Jennifer Cohen,2024-12-13,37.7
2071.0,Dana Hampton,2024-12-13,37.7
2199.0,Daniel Stone,2024-12-13,43.6
2164.0,Joy Boyd,2024-12-13,38.4
2136.0,Tina Davis,2024-12-13,37.2
2137.0,Terry Salazar,2024-12-13,37.9
2001.0,Michael Davis,2024-12-13,39.6
2023.0,Andrew Robbins,2024-12-13,37.4
2203.0,Jamie Smith,2024-12-13,41.9
2068.0,Cathy Fuller,2024-12-13,39.1
2072.0,Ariana Johnson,2024-12-13,37.5
2196.0,Nathan Carey,2024-12-13,43.3
2200.0,Lori Dominguez,2024-12-13,45.4
2205.0,Anthony Callahan,2024-12-13,44.0
2232.0,Gary Daniel,2024-12-13,38.4
2022.0,Sarah Vincent,2024-12-13,43.4
2235.0,Kayla Garcia,2024-12-13,38.5
2150.0,Terry Fowler,2024-12-13,41.8
2206.0,Richard Rodriguez,2024-12-13,38.1
2198.0,Angela Davis,2024-12-13,38.0
2085.0,Mary Booth,2024-12-13,43.2
2077.0,Jake Rojas,2024-12-13,37.2
2081.0,Bryce Soto,2024-12-13,37.0
2083.0,Phillip Smith,2024-12-13,40.0
2163.0,Barbara Robinson,2024-12-13,48.0
2234.0,Pamela Wilkerson,2024-12-13,47.6
2019.0,Andrew Smith,2024-12-13,38.5
2018.0,Elizabeth Vaughn,2024-12-13,37.1
2075.0,Lori Morris,2024-12-13,41.5
2069.0,Bryce Marshall,2024-12-13,37.8
2000.0,Michael Thomas,2024-12-13,43.1
2134.0,Rachel Washington,2024-12-13,38.7
2160.0,April Evans,2024-12-13,39.5
2009.0,Virginia Cervantes,2024-12-13,39.0
2083.0,Phillip Smith,2024-12-20,41.9
2061.0,Kelly Williams,2024-12-20,37.4
2215.0,Jesus Cherry,2024-12-20,39.6
2234.0,Pamela Wilkerson,2024-12-20,57.3
2071.0,Dana Hampton,2024-12-20,37.3
2150.0,Terry Fowler,2024-12-20,45.0
2102.0,Shannon Johnson,2024-12-20,47.9
2183.0,Jonathan Romero,2024-12-20,39.6
2202.0,Michael Nelson,2024-12-20,58.3
2004.0,Samantha Bennett,2024-12-20,37.9
2195.0,Christopher Richmond,2024-12-20,37.2
2189.0,John Rios,2024-12-20,38.2
2173.0,David Ochoa,2024-12-20,46.6
2225.0,Jason Mayer,2024-12-20,58.8
2143.0,Christopher Butler,2024-12-20,37.1
2120.0,Brittany Sanchez,2024-12-20,47.7
2021.0,Joseph Green,2024-12-20,41.8
2237.0,Cody Martinez DDS,2024-12-20,38.8
2128.0,James Phelps,2024-12-20,38.6
2181.0,Tracy Garrison,2024-12-20,38.1
2127.0,Andre Fritz,2024-12-20,47.2
2224.0,Michael Hutchinson,2024-12-20,37.1
2092.0,Eric Martinez,2024-12-20,40.4
2118.0,Linda Vazquez DVM,2024-12-20,39.0
2148.0,Shawna Ray,2024-12-20,37.8
2091.0,Ryan Ryan,2024-12-20,40.6
2133.0,Jody Mueller,2024-12-20,37.2
2104.0,Marilyn Moore,2024-12-20,40.6
2152.0,Wendy Moore,2024-12-20,37.2
2167.0,Molly Franklin,2024-12-20,37.7
2060.0,Peter Scott,2024-12-20,37.0
2146.0,Monica Nelson,2024-12-20,38.2
2216.0,Kevin Johnson,2024-12-20,37.7
2229.0,Scott Morris,2024-12-20,38.5
2239.0,Michael Reed,2024-12-20,37.8
2198.0,Angela Davis,2024-12-20,37.5
2119.0,Hannah Monroe,2024-12-20,37.1
2011.0,Matthew Cummings,2024-12-20,38.5
2078.0,Ross Washington,2024-12-20,38.2
2049.0,Christopher Bolton,2024-12-20,37.5
2232.0,Gary Daniel,2024-12-20,37.1
2209.0,Sarah Payne,2024-12-20,47.4
2035.0,James Garcia,2024-12-20,42.4
2141.0,Anita Bell,2024-12-20,39.7
2067.0,Thomas Davis,2024-12-20,39.0
2182.0,Caitlin Bruce,2024-12-20,37.2
2028.0,Tina Walker,2024-12-20,39.7
2190.0,Jennifer Olsen,2024-12-20,52.8
2050.0,Glenn Ramos,2024-12-20,38.7
2072.0,Ariana Johnson,2024-12-20,37.3
2103.0,Caroline Lee,2024-12-20,38.7
2136.0,Tina Davis,2024-12-20,40.8
2172.0,Lauren Richardson,2024-12-20,37.1
2051.0,Mr. Frank Cook Jr.,2024-12-20,39.8
2012.0,Meredith Jackson,2024-12-20,38.3
2034.0,Michael Martinez,2024-12-20,38.8
2147.0,Crystal Russo,2024-12-20,44.7
2246.0,Melanie Stevenson,2024-12-20,39.7
2098.0,Mario Garcia,2024-12-20,59.7
2095.0,Ian West,2024-12-20,42.1
2125.0,John Miller,2024-12-20,42.9
2158.0,Deborah Mcconnell,2024-12-20,40.0
2203.0,Jamie Smith,2024-12-20,38.3
2163.0,Barbara Robinson,2024-12-20,47.3
2240.0,Jessica George,2024-12-20,38.0
2170.0,Ronald Sullivan,2024-12-20,42.0
2054.0,Kevin Rose,2024-12-20,39.1
2005.0,Ruben Anderson,2024-12-20,37.8
2057.0,Michelle Lopez,2024-12-20,37.0
2135.0,Megan Glenn,2024-12-20,39.7
2032.0,Tiffany Riley,2024-12-20,38.4
2213.0,Jennifer Ross,2024-12-20,39.2
2185.0,Virginia Oneal,2024-12-20,40.3
2030.0,Jimmy Brown,2024-12-20,42.2
2080.0,Sean Jones,2024-12-20,44.2
2123.0,Dana Patterson,2024-12-20,39.8
2211.0,Janet Davis,2024-12-20,41.0
2134.0,Rachel Washington,2024-12-20,37.9
2031.0,Scott Bradford,2024-12-20,37.6
2243.0,Alicia Smith,2024-12-20,42.9
2169.0,Ashley Marshall,2024-12-20,37.3
2055.0,Elizabeth Anderson,2024-12-20,39.1
2018.0,Elizabeth Vaughn,2024-12-20,37.1
2196.0,Nathan Carey,2024-12-20,43.7
2009.0,Virginia Cervantes,2024-12-20,44.3
2056.0,Christopher Mays,2024-12-20,41.7
2212.0,William Perez,2024-12-20,43.1
2124.0,Sheri Perez,2024-12-20,38.1
2187.0,Katherine Green,2024-12-20,43.0
2227.0,Megan Johnson,2024-12-20,38.1
2069.0,Bryce Marshall,2024-12-20,37.2
2186.0,Mr. Lawrence Cortez,2024-12-20,39.2
2097.0,Christopher Lambert,2024-12-20,37.1
2022.0,Sarah Vincent,2024-12-20,45.1
2081.0,Bryce Soto,2024-12-20,38.2
2029.0,Veronica Carson,2024-12-20,38.9
2068.0,Cathy Fuller,2024-12-20,51.0
2233.0,David Harrell,2024-12-20,40.8
2052.0,Jillian Collins,2024-12-20,39.8
2093.0,Richard Webster,2024-12-20,37.2
2162.0,Shane Rodgers,2024-12-20,37.6
2013.0,Amber Vargas,2024-12-20,38.2
2126.0,Sherri Horton,2024-12-20,37.6
2184.0,William Hardin,2024-12-20,39.5
2249.0,Jennifer Koch,2024-12-20,40.8
2155.0,Jonathan Hernandez,2024-12-20,37.4
2033.0,Jerry Myers,2024-12-20,47.9
2079.0,Sabrina Alexander,2024-12-20,39.1
2245.0,Donald Pratt,2024-12-20,39.3
2154.0,Kelli Bennett,2024-12-20,37.1
2204.0,Barbara Martin,2024-12-20,37.1
2214.0,Brian Hoover,2024-12-20,41.1
2059.0,Kaylee Anderson,2024-12-20,37.4
2008.0,Elizabeth Oneal,2024-12-20,37.1
2101.0,Paula Guerrero,2024-12-20,37.7
2171.0,Nichole Wade,2024-12-20,37.5
2228.0,Donna Miller,2024-12-20,44.9
2142.0,David Smith,2024-12-20,56.2
2121.0,Gabrielle Barber,2024-12-20,40.1
2231.0,Brandon Garrett,2024-12-20,40.4
2094.0,Ricky Robinson,2024-12-20,39.0
2099.0,Brian Bean,2024-12-20,40.5
2007.0,Kerry Lopez,2024-12-20,47.4
2188.0,Janet Davidson,2024-12-20,40.2
2122.0,Alexis Cook,2024-12-20,39.7
2151.0,Julie Ramos,2024-12-20,37.2
2082.0,Mary Li,2024-12-20,37.2
2016.0,Amanda Levy,2024-12-20,40.2
2058.0,Joseph Haney,2024-12-20,37.2
2053.0,Joel Brooks,2024-12-20,37.7
2070.0,Angela Shannon,2024-12-20,41.4
2226.0,Roy King,2024-12-20,38.0
2168.0,Theresa Baker,2024-12-20,38.9
2023.0,Andrew Robbins,2024-12-20,38.4
2100.0,Jessica Arnold,2024-12-20,42.8
2210.0,Madison Fuller,2024-12-20,37.3
2197.0,Adam Thomas,2024-12-20,40.2
2105.0,Tamara Riley,2024-12-20,37.2
2048.0,Craig Leon,2024-12-20,37.5
2194.0,Michelle Merritt,2024-12-20,37.7
2130.0,Cynthia Anderson,2024-12-20,43.6
2115.0,Bobby Ho,2024-12-20,39.3
2024.0,Jennifer Cohen,2024-12-20,43.7
2199.0,Daniel Stone,2024-12-20,38.4
2192.0,Connie Miller,2024-12-20,37.0
2043.0,Katelyn Dunn,2024-12-20,37.2
2248.0,Angela Byrd,2024-12-20,45.6
2222.0,Robert Smith,2024-12-20,37.1
2000.0,Michael Thomas,2024-12-20,38.4
2084.0,James Anderson,2024-12-20,43.7
2063.0,Alexa Robbins,2024-12-20,37.1
2178.0,Ruben Curtis,2024-12-20,50.2
2175.0,Monica Hartman,2024-12-20,39.6
2026.0,Gregory Lopez,2024-12-20,42.0
2138.0,Anita Randall,2024-12-20,37.9
2153.0,April Carroll,2024-12-20,37.5
2110.0,Michael Davis,2024-12-20,37.9
2207.0,Caitlyn Roberts,2024-12-20,37.6
2109.0,Patrick Scott,2024-12-20,40.1
2108.0,Michael Anderson,2024-12-20,37.1
2129.0,Scott Johnson,2024-12-20,40.3
2223.0,April Wilson,2024-12-20,38.2
2045.0,Melissa Barber,2024-12-20,45.8
2076.0,Mark Atkinson,2024-12-20,39.4
2156.0,Daniel Thompson,2024-12-20,38.4
2116.0,Brian Anderson,2024-12-20,40.0
2062.0,Jimmy Ruiz,2024-12-20,38.1
2157.0,Brandon Davis,2024-12-20,38.3
2020.0,Alan Mejia,2024-12-20,38.6
2038.0,Derrick Lyons,2024-12-20,38.1
2179.0,Wesley Waters,2024-12-20,38.2
2044.0,Kelly Andrews,2024-12-20,37.2
2088.0,Stephen Flores,2024-12-20,38.2
2242.0,Gabriel Green,2024-12-20,43.4
2219.0,Wanda Nichols,2024-12-20,40.6
2164.0,Joy Boyd,2024-12-20,37.7
2073.0,Mary Morton,2024-12-20,43.8
2111.0,Jeremy Shaw,2024-12-20,42.2
2112.0,Anna Evans,2024-12-20,37.5
2041.0,Brittany Hudson,2024-12-20,40.5
2206.0,Richard Rodriguez,2024-12-20,37.5
2159.0,Jordan Johnson,2024-12-20,53.2
2113.0,Brandy Short,2024-12-20,38.0
2075.0,Lori Morris,2024-12-20,62.4
2131.0,Monique Hudson,2024-12-20,37.7
2014.0,Megan Jones,2024-12-20,43.2
2176.0,Brenda Joseph,2024-12-20,46.3
2144.0,Autumn Mccormick,2024-12-20,38.3
2200.0,Lori Dominguez,2024-12-20,37.7
2193.0,Emily Miller,2024-12-20,37.7
2160.0,April Evans,2024-12-20,41.1
2002.0,Mr. Jeffrey Watson PhD,2024-12-20,37.3
2221.0,Alison Mcintyre,2024-12-20,38.9
2025.0,Kristopher Ortiz,2024-12-20,38.1
2039.0,Rebecca Olson,2024-12-20,37.9
2235.0,Kayla Garcia,2024-12-20,37.3
2086.0,Christina Sandoval,2024-12-20,37.2
2087.0,Jessica Hicks,2024-12-20,40.0
2238.0,Nicholas Guerrero,2024-12-20,37.3
2074.0,Deanna Sanders,2024-12-20,39.2
2220.0,Eddie Aguilar,2024-12-20,37.6
2241.0,Kelly Simpson,2024-12-20,37.5
2065.0,Brandon Leonard,2024-12-20,41.9
2064.0,Donna Estrada,2024-12-20,38.7
2177.0,Antonio Torres,2024-12-20,37.9
2165.0,Bobby Park,2024-12-20,37.8
2114.0,Andrea Jensen,2024-12-20,40.5
2140.0,Robert Owen,2024-12-20,40.7
2042.0,John Wallace,2024-12-20,37.4
2019.0,Andrew Smith,2024-12-20,37.7
2006.0,Katie Andrews,2024-12-20,40.6
2040.0,Daniel Blair,2024-12-20,38.0
2085.0,Mary Booth,2024-12-20,41.1
2174.0,Patrick Watkins,2024-12-20,41.2
2096.0,Jonathan Lopez Jr.,2024-12-20,37.0
2106.0,Danielle Edwards,2024-12-20,45.9
2218.0,Jeffery Boyd,2024-12-20,43.3
2001.0,Michael Davis,2024-12-20,39.5
2010.0,Meghan Davis,2024-12-20,38.6
2149.0,Sarah Cruz MD,2024-12-20,39.5
2107.0,Alexa Downs,2024-12-20,39.8
2132.0,William Wright,2024-12-20,37.1
2003.0,Tiffany Long,2024-12-20,40.3
2244.0,Brian Davis,2024-12-20,37.1
2205.0,Anthony Callahan,2024-12-20,45.0
2145.0,Stephen Beck,2024-12-20,41.5
2217.0,Andrew Stephens,2024-12-20,37.8
2036.0,Gary Green,2024-12-20,37.3
2230.0,Melissa Wallace,2024-12-20,37.0
2208.0,Joshua Lewis,2024-12-20,37.0
2046.0,Allison Rodriguez,2024-12-20,37.7
2161.0,Melissa Perez,2024-12-20,37.0
2089.0,Kimberly Gonzales,2024-12-20,55.0
2180.0,John Smith,2024-12-20,37.5
2037.0,Brittany Sanchez,2024-12-20,37.5
2015.0,Elizabeth Lam,2024-12-20,39.0
2236.0,Brian Turner,2024-12-20,37.2
2191.0,Aaron Turner,2024-12-20,43.1
2027.0,Chelsea Rojas,2024-12-20,37.4
2201.0,Kimberly Hudson,2024-12-20,37.4
2066.0,Trevor Howard,2024-12-20,41.3
2077.0,Jake Rojas,2024-12-20,39.5
2117.0,Devon Foster,2024-12-20,37.5
2017.0,Heather Newman,2024-12-20,37.6
2047.0,Sue Barry,2024-12-20,44.8
2247.0,Jon Navarro,2024-12-20,40.5
2137.0,Terry Salazar,2024-12-20,37.9
2166.0,Yvette Lewis,2024-12-20,41.2
2139.0,Christine Reyes,2024-12-20,39.3
2090.0,Lonnie Brown,2024-12-20,72.5
2074.0,Deanna Sanders,2024-12-27,37.0
2005.0,Ruben Anderson,2024-12-27,37.7
2180.0,John Smith,2024-12-27,37.6
2224.0,Michael Hutchinson,2024-12-27,47.0
2080.0,Sean Jones,2024-12-27,40.6
2114.0,Andrea Jensen,2024-12-27,40.6
2054.0,Kevin Rose,2024-12-27,37.1
2170.0,Ronald Sullivan,2024-12-27,39.4
2046.0,Allison Rodriguez,2024-12-27,37.7
2055.0,Elizabeth Anderson,2024-12-27,37.8
2173.0,David Ochoa,2024-12-27,47.8
2002.0,Mr. Jeffrey Watson PhD,2024-12-27,37.3
2243.0,Alicia Smith,2024-12-27,40.3
2177.0,Antonio Torres,2024-12-27,55.3
2217.0,Andrew Stephens,2024-12-27,38.3
2111.0,Jeremy Shaw,2024-12-27,41.3
2216.0,Kevin Johnson,2024-12-27,38.2
2221.0,Alison Mcintyre,2024-12-27,41.6
2117.0,Devon Foster,2024-12-27,39.9
2201.0,Kimberly Hudson,2024-12-27,38.8
2198.0,Angela Davis,2024-12-27,38.2
2016.0,Amanda Levy,2024-12-27,39.1
2185.0,Virginia Oneal,2024-12-27,37.4
2213.0,Jennifer Ross,2024-12-27,38.1
2048.0,Craig Leon,2024-12-27,38.9
2032.0,Tiffany Riley,2024-12-27,38.5
2011.0,Matthew Cummings,2024-12-27,37.3
2220.0,Eddie Aguilar,2024-12-27,37.2
2135.0,Megan Glenn,2024-12-27,37.0
2047.0,Sue Barry,2024-12-27,44.4
2019.0,Andrew Smith,2024-12-27,38.5
2013.0,Amber Vargas,2024-12-27,37.9
2014.0,Megan Jones,2024-12-27,39.5
2112.0,Anna Evans,2024-12-27,37.4
2041.0,Brittany Hudson,2024-12-27,38.4
2036.0,Gary Green,2024-12-27,38.5
2124.0,Sheri Perez,2024-12-27,40.6
2097.0,Christopher Lambert,2024-12-27,37.3
2075.0,Lori Morris,2024-12-27,39.7
2022.0,Sarah Vincent,2024-12-27,38.7
2077.0,Jake Rojas,2024-12-27,44.0
2031.0,Scott Bradford,2024-12-27,44.5
2069.0,Bryce Marshall,2024-12-27,37.1
2212.0,William Perez,2024-12-27,39.8
2186.0,Mr. Lawrence Cortez,2024-12-27,44.3
2113.0,Brandy Short,2024-12-27,42.5
2234.0,Pamela Wilkerson,2024-12-27,38.3
2227.0,Megan Johnson,2024-12-27,38.4
2196.0,Nathan Carey,2024-12-27,40.7
2160.0,April Evans,2024-12-27,38.2
2123.0,Dana Patterson,2024-12-27,48.8
2144.0,Autumn Mccormick,2024-12-27,39.8
2143.0,Christopher Butler,2024-12-27,38.6
2118.0,Linda Vazquez DVM,2024-12-27,37.8
2203.0,Jamie Smith,2024-12-27,41.5
2106.0,Danielle Edwards,2024-12-27,37.2
2040.0,Daniel Blair,2024-12-27,37.3
2072.0,Ariana Johnson,2024-12-27,37.3
2158.0,Deborah Mcconnell,2024-12-27,38.9
2181.0,Tracy Garrison,2024-12-27,39.3
2249.0,Jennifer Koch,2024-12-27,43.2
2098.0,Mario Garcia,2024-12-27,39.1
2006.0,Katie Andrews,2024-12-27,37.3
2235.0,Kayla Garcia,2024-12-27,50.4
2246.0,Melanie Stevenson,2024-12-27,40.2
2200.0,Lori Dominguez,2024-12-27,39.2
2147.0,Crystal Russo,2024-12-27,41.6
2176.0,Brenda Joseph,2024-12-27,39.3
2172.0,Lauren Richardson,2024-12-27,38.9
2110.0,Michael Davis,2024-12-27,41.7
2039.0,Rebecca Olson,2024-12-27,38.7
2218.0,Jeffery Boyd,2024-12-27,41.0
2183.0,Jonathan Romero,2024-12-27,38.6
2202.0,Michael Nelson,2024-12-27,40.3
2020.0,Alan Mejia,2024-12-27,44.6
2051.0,Mr. Frank Cook Jr.,2024-12-27,38.1
2157.0,Brandon Davis,2024-12-27,39.5
2034.0,Michael Martinez,2024-12-27,37.4
2101.0,Paula Guerrero,2024-12-27,44.0
2248.0,Angela Byrd,2024-12-27,48.5
2107.0,Alexa Downs,2024-12-27,38.4
2008.0,Elizabeth Oneal,2024-12-27,37.5
2038.0,Derrick Lyons,2024-12-27,37.1
2214.0,Brian Hoover,2024-12-27,38.9
2049.0,Christopher Bolton,2024-12-27,41.8
2044.0,Kelly Andrews,2024-12-27,45.8
2035.0,James Garcia,2024-12-27,40.5
2242.0,Gabriel Green,2024-12-27,37.2
2116.0,Brian Anderson,2024-12-27,49.0
2155.0,Jonathan Hernandez,2024-12-27,39.4
2179.0,Wesley Waters,2024-12-27,38.5
2120.0,Brittany Sanchez,2024-12-27,40.9
2137.0,Terry Salazar,2024-12-27,37.0
2215.0,Jesus Cherry,2024-12-27,40.8
2174.0,Patrick Watkins,2024-12-27,37.7
2071.0,Dana Hampton,2024-12-27,37.2
2050.0,Glenn Ramos,2024-12-27,38.5
2103.0,Caroline Lee,2024-12-27,42.4
2225.0,Jason Mayer,2024-12-27,37.2
2102.0,Shannon Johnson,2024-12-27,45.2
2108.0,Michael Anderson,2024-12-27,37.2
2223.0,April Wilson,2024-12-27,45.0
2239.0,Michael Reed,2024-12-27,37.3
2045.0,Melissa Barber,2024-12-27,37.3
2237.0,Cody Martinez DDS,2024-12-27,37.1
2076.0,Mark Atkinson,2024-12-27,61.6
2136.0,Tina Davis,2024-12-27,41.4
2021.0,Joseph Green,2024-12-27,39.5
2182.0,Caitlin Bruce,2024-12-27,38.2
2156.0,Daniel Thompson,2024-12-27,43.2
2233.0,David Harrell,2024-12-27,41.9
2033.0,Jerry Myers,2024-12-27,39.3
2079.0,Sabrina Alexander,2024-12-27,37.8
2070.0,Angela Shannon,2024-12-27,39.1
2226.0,Roy King,2024-12-27,37.4
2178.0,Ruben Curtis,2024-12-27,55.1
2037.0,Brittany Sanchez,2024-12-27,38.8
2053.0,Joel Brooks,2024-12-27,37.6
2161.0,Melissa Perez,2024-12-27,37.1
2175.0,Monica Hartman,2024-12-27,38.1
2151.0,Julie Ramos,2024-12-27,37.1
2138.0,Anita Randall,2024-12-27,37.2
2122.0,Alexis Cook,2024-12-27,53.1
2104.0,Marilyn Moore,2024-12-27,37.4
2042.0,John Wallace,2024-12-27,37.3
2099.0,Brian Bean,2024-12-27,40.0
2238.0,Nicholas Guerrero,2024-12-27,50.3
2015.0,Elizabeth Lam,2024-12-27,37.4
2073.0,Mary Morton,2024-12-27,38.5
2012.0,Meredith Jackson,2024-12-27,38.8
2222.0,Robert Smith,2024-12-27,38.0
2109.0,Patrick Scott,2024-12-27,41.0
